sentence,target_word,acceptable_targets,variant_lexemes,structure_id,tags,cefr,difficulty,variant_group
I see one tiny brown ant.,ant,,dog;cat,see_descriptions,present_simple|see|numbers|adjective|color|singular|article_an,a1,3,vg_a80f0e0c4684f5a5
I see one tiny brown dog.,dog,,ant;cat,see_descriptions,present_simple|see|numbers|adjective|color|singular|article_an,a1,3,vg_a80f0e0c4684f5a5
I see one tiny brown cat.,cat,,ant;dog,see_descriptions,present_simple|see|numbers|adjective|color|singular|article_an,a1,3,vg_a80f0e0c4684f5a5
I see seven brown birds.,birds,bird,birds;cats;dogs;mice;bugs,see_descriptions,present_simple|see|numbers|color|plural|animals,a1,3,
I see seven fast boats.,boats,boat,boats;cars;trucks;trains;planes;bikes,see_descriptions,present_simple|see|numbers|adjective|plural|transport,a1,3,
I see six long pencils.,pencils,pencil,pencils;pens;rulers;markers;crayons,see_descriptions,present_simple|see|numbers|adjective|plural,a1,3,
I see three big dogs.,dogs,dog,dogs;cats;birds;rabbits;boys,see_descriptions,present_simple|see|numbers|adjective|plural|animals,a1,3,
I see three big red balls.,balls,ball,balls;cars;hats;flowers,see_descriptions,present_simple|see|numbers|adjective|color|plural,a1,3,
I see three fast birds.,birds,bird,birds;cats;dogs;cars;trucks,see_descriptions,present_simple|see|numbers|adjective|plural|animals,a1,3,
I see three fast fish.,fish,,fish;birds;cats;dogs,see_descriptions,present_simple|see|numbers|adjective|plural|animals,a1,3,
I see two red bags.,bags,bag,bags;hats;balls;books;cars,see_descriptions,present_simple|see|numbers|color|plural,a1,3,
I see two small birds.,birds,bird,birds;cats;dogs;balls;cars,see_descriptions,present_simple|see|numbers|adjective|plural|animals,a1,3,
I see two small blue birds.,birds,bird,birds;cats;dogs;flowers;balls,see_descriptions,present_simple|see|numbers|adjective|color|plural|animals,a1,3,
I sometimes go to the park.,park,,school;library;shop,daily_routines_actions,present_simple|frequency_sometimes|go|preposition_to|places,a1,2,vg_7e003afcd1a55fdc
I sometimes go to the school.,school,,park;library;shop,daily_routines_actions,present_simple|frequency_sometimes|go|preposition_to|places,a1,2,vg_7e003afcd1a55fdc
I sometimes go to the library.,library,,park;school;shop,daily_routines_actions,present_simple|frequency_sometimes|go|preposition_to|places,a1,2,vg_7e003afcd1a55fdc
I sometimes go to the shop.,shop,,park;school;library,daily_routines_actions,present_simple|frequency_sometimes|go|preposition_to|places,a1,2,vg_7e003afcd1a55fdc
I sometimes help my brother.,brother,,sister;friend;teacher,daily_routines_actions,present_simple|frequency_sometimes|help|family|possessive,a1,2,vg_c68d1095369204e3
I sometimes help my sister.,sister,,brother;friend;teacher,daily_routines_actions,present_simple|frequency_sometimes|help|family|possessive,a1,2,vg_c68d1095369204e3
I sometimes help my friend.,friend,,brother;sister;teacher,daily_routines_actions,present_simple|frequency_sometimes|help|family|possessive,a1,2,vg_c68d1095369204e3
I sometimes help my teacher.,teacher,,brother;sister;friend,daily_routines_actions,present_simple|frequency_sometimes|help|family|possessive,a1,2,vg_c68d1095369204e3
I sometimes walk to the park.,park,,school;library;shop;bus,daily_routines_actions,present_simple|frequency_sometimes|walk|preposition_to|places,a1,2,vg_ee22bf198a353bff
I sometimes walk to the school.,school,,park;library;shop;bus,daily_routines_actions,present_simple|frequency_sometimes|walk|preposition_to|places,a1,2,vg_ee22bf198a353bff
I sometimes walk to the library.,library,,park;school;shop;bus,daily_routines_actions,present_simple|frequency_sometimes|walk|preposition_to|places,a1,2,vg_ee22bf198a353bff
I sometimes walk to the shop.,shop,,park;school;library;bus,daily_routines_actions,present_simple|frequency_sometimes|walk|preposition_to|places,a1,2,vg_ee22bf198a353bff
I sometimes walk to the bus.,bus,,park;school;library;shop,daily_routines_actions,present_simple|frequency_sometimes|walk|preposition_to|places,a1,2,vg_ee22bf198a353bff
I usually play with my cousin.,cousin,,brother;sister;dog;cat;friend,daily_routines_actions,present_simple|frequency_usually|play|family|possessive|preposition_with,a1,3,vg_4aa6b0582228bf7b
I usually play with my brother.,brother,,cousin;sister;dog;cat;friend,daily_routines_actions,present_simple|frequency_usually|play|family|possessive|preposition_with,a1,3,vg_4aa6b0582228bf7b
I usually play with my cat.,cat,,cousin;brother;sister;dog;friend,daily_routines_actions,present_simple|frequency_usually|play|family|possessive|preposition_with,a1,3,vg_4aa6b0582228bf7b
I usually play with my friend.,friend,,cousin;brother;sister;dog;cat,daily_routines_actions,present_simple|frequency_usually|play|family|possessive|preposition_with,a1,3,vg_4aa6b0582228bf7b
I usually play with my dog.,dog,,cat;bird;cousin;sister;brother,daily_routines_actions,present_simple|frequency_usually|play|preposition_with|possessive,a1,2,vg_931c17c6bb71be2a
I usually play with my bird.,bird,,dog;cat;cousin;sister;brother,daily_routines_actions,present_simple|frequency_usually|play|preposition_with|possessive,a1,2,vg_931c17c6bb71be2a
I usually play with my sister.,sister,,sister;brother;cousin;dog;cat;friend,daily_routines_actions,present_simple|frequency_usually|play|family|possessive|preposition_with,a1,3,
Is it a big dog?,dog,,cat;bird;car;ball;hat,yes_no_questions,be|yes_no_question|adjective|article_a|singular|animals,a1,2,vg_7fa9a9ff6eb2a2f7
Is it a big cat?,cat,,dog;bird;car;ball;hat,yes_no_questions,be|yes_no_question|adjective|article_a|singular|animals,a1,2,vg_7fa9a9ff6eb2a2f7
Is it a big bird?,bird,,dog;cat;car;ball;hat,yes_no_questions,be|yes_no_question|adjective|article_a|singular|animals,a1,2,vg_7fa9a9ff6eb2a2f7
Is it a big car?,car,,dog;cat;bird;ball;hat,yes_no_questions,be|yes_no_question|adjective|article_a|singular|animals,a1,2,vg_7fa9a9ff6eb2a2f7
Is it a big ball?,ball,,dog;cat;bird;car;hat,yes_no_questions,be|yes_no_question|adjective|article_a|singular|animals,a1,2,vg_7fa9a9ff6eb2a2f7
Is it a big hat?,hat,,dog;cat;bird;car;ball,yes_no_questions,be|yes_no_question|adjective|article_a|singular|animals,a1,2,vg_7fa9a9ff6eb2a2f7
Is it a red apple?,apple,,banana;orange;ball;car,yes_no_questions,be|yes_no_question|color|article_a|singular|food,a1,2,vg_80bd3986579157ea
Is it a red banana?,banana,,apple;orange;ball;car,yes_no_questions,be|yes_no_question|color|article_a|singular|food,a1,2,vg_80bd3986579157ea
Is it a red orange?,orange,,apple;banana;ball;car,yes_no_questions,be|yes_no_question|color|article_a|singular|food,a1,2,vg_80bd3986579157ea
Is it a red ball?,ball,,apple;banana;orange;car,yes_no_questions,be|yes_no_question|color|article_a|singular|food,a1,2,vg_80bd3986579157ea
Is it a red car?,car,,apple;banana;orange;ball,yes_no_questions,be|yes_no_question|color|article_a|singular|food,a1,2,vg_80bd3986579157ea
Is it a sunny day?,day,,morning;afternoon,yes_no_questions,be|yes_no_question|adjective|weather|article_a,a1,2,vg_25cd0aba41323c6d
Is it a sunny morning?,morning,,day;afternoon,yes_no_questions,be|yes_no_question|adjective|weather|article_a,a1,2,vg_25cd0aba41323c6d
Is it a sunny afternoon?,afternoon,,day;morning,yes_no_questions,be|yes_no_question|adjective|weather|article_a,a1,2,vg_25cd0aba41323c6d
Is the dog big?,big,,big;small;happy;sad;cute;old;young,yes_no_questions,be|yes_no_question|adjective|article_the,a1,2,
Is the milk cold?,cold,,cold;hot;fresh;old;new,yes_no_questions,be|yes_no_question|adjective|article_the|food,a1,2,
Is the teacher happy?,happy,,happy;sad;angry;tired;busy;nice,yes_no_questions,be|yes_no_question|adjective|article_the|emotions,a1,2,
It cannot go fast.,fast,,fast;far;high;slow,abilities_modal,cannot|negative_ability|movement|adverb,a1,2,
It cannot run away.,run,,jump;walk;swim;fly,abilities_modal,cannot|negative_ability|movement|particle_away,a1,2,vg_1c152b85ac0cdd3f
It cannot jump away.,jump,,run;walk;swim;fly,abilities_modal,cannot|negative_ability|movement|particle_away,a1,2,vg_1c152b85ac0cdd3f
It cannot walk away.,walk,,run;jump;swim;fly,abilities_modal,cannot|negative_ability|movement|particle_away,a1,2,vg_1c152b85ac0cdd3f
It cannot swim away.,swim,,run;jump;walk;fly,abilities_modal,cannot|negative_ability|movement|particle_away,a1,2,vg_1c152b85ac0cdd3f
It cannot fly away.,fly,,run;jump;walk;swim,abilities_modal,cannot|negative_ability|movement|particle_away,a1,2,vg_1c152b85ac0cdd3f
It cannot stay still.,still,,still;here;quiet,abilities_modal,cannot|negative_ability|stay,a1,2,
It has a long neck.,neck,,neck;tail;nose;leg;arm;ear,possession_have,have|adjective|body_parts|article_a|animals,a1,2,
It has a long tail.,tail,,nose,possession_have,have|adjective|body_parts|article_a|animals,a1,2,vg_ad3109421c72f916
It has a long nose.,nose,,tail,possession_have,have|adjective|body_parts|article_a|animals,a1,2,vg_ad3109421c72f916
It has a small nose.,nose,,tail;mouth,possession_have,have|adjective|body_parts|article_a,a1,2,vg_ef82ada4a654ee2c
It has a small tail.,tail,,nose;mouth,possession_have,have|adjective|body_parts|article_a,a1,2,vg_ef82ada4a654ee2c
It has a small mouth.,mouth,,nose;tail,possession_have,have|adjective|body_parts|article_a,a1,2,vg_ef82ada4a654ee2c
It is a big house.,house,,dog;cat;car;ball;hat;tree,be_a_noun,be|adjective|article_a|singular|home,a1,1,vg_d6092d82b618b77b
It is a big dog.,dog,,house;cat;car;ball;hat;tree,be_a_noun,be|adjective|article_a|singular|home,a1,1,vg_d6092d82b618b77b
It is a big cat.,cat,,house;dog;car;ball;hat;tree,be_a_noun,be|adjective|article_a|singular|home,a1,1,vg_d6092d82b618b77b
It is a big car.,car,,house;dog;cat;ball;hat;tree,be_a_noun,be|adjective|article_a|singular|home,a1,1,vg_d6092d82b618b77b
It is a big ball.,ball,,house;dog;cat;car;hat;tree,be_a_noun,be|adjective|article_a|singular|home,a1,1,vg_d6092d82b618b77b
It is a big hat.,hat,,house;dog;cat;car;ball;tree,be_a_noun,be|adjective|article_a|singular|home,a1,1,vg_d6092d82b618b77b
It is a big tree.,tree,,house;dog;cat;car;ball;hat,be_a_noun,be|adjective|article_a|singular|home,a1,1,vg_d6092d82b618b77b
It is a loud bird.,bird,,dog;cat;car,be_a_noun,be|adjective|article_a|singular|animals,a1,2,vg_75ddc45ea8da0218
It is a loud dog.,dog,,bird;cat;car,be_a_noun,be|adjective|article_a|singular|animals,a1,2,vg_75ddc45ea8da0218
It is a loud cat.,cat,,bird;dog;car,be_a_noun,be|adjective|article_a|singular|animals,a1,2,vg_75ddc45ea8da0218
It is a loud car.,car,,bird;dog;cat,be_a_noun,be|adjective|article_a|singular|animals,a1,2,vg_75ddc45ea8da0218
It is a small bird.,bird,,dog;cat;ball;hat;car,be_a_noun,be|adjective|article_a|singular|animals,a1,1,vg_e00e40cf0ca2e4fc
It is a small dog.,dog,,bird;cat;ball;hat;car,be_a_noun,be|adjective|article_a|singular|animals,a1,1,vg_e00e40cf0ca2e4fc
It is a small cat.,cat,,bird;dog;ball;hat;car,be_a_noun,be|adjective|article_a|singular|animals,a1,1,vg_e00e40cf0ca2e4fc
It is a small ball.,ball,,bird;dog;cat;hat;car,be_a_noun,be|adjective|article_a|singular|animals,a1,1,vg_e00e40cf0ca2e4fc
It is a small hat.,hat,,bird;dog;cat;ball;car,be_a_noun,be|adjective|article_a|singular|animals,a1,1,vg_e00e40cf0ca2e4fc
It is a small car.,car,,bird;dog;cat;ball;hat,be_a_noun,be|adjective|article_a|singular|animals,a1,1,vg_e00e40cf0ca2e4fc
It is eating a bone.,bone,,fish;apple;cookie,present_continuous,be|present_continuous|eat|article_a|animals,a1,2,vg_eb94e534fd20ea8f
It is eating a fish.,fish,,bone;apple;cookie,present_continuous,be|present_continuous|eat|article_a|animals,a1,2,vg_eb94e534fd20ea8f
It is eating a apple.,apple,,bone;fish;cookie,present_continuous,be|present_continuous|eat|article_a|animals,a1,2,vg_eb94e534fd20ea8f
It is eating a cookie.,cookie,,bone;fish;apple,present_continuous,be|present_continuous|eat|article_a|animals,a1,2,vg_eb94e534fd20ea8f
It is raining today.,raining,,raining;snowing;pouring;hailing,present_continuous,be|present_continuous|weather|time_today,a1,2,
It is sleeping on the mat.,mat,,floor;bed;chair;sofa;rug,present_continuous,be|present_continuous|sleep|preposition_on,a1,2,vg_e31c02bfbd11377c
It is sleeping on the floor.,floor,,mat;bed;chair;sofa;rug,present_continuous,be|present_continuous|sleep|preposition_on,a1,2,vg_e31c02bfbd11377c
It is sleeping on the bed.,bed,,mat;floor;chair;sofa;rug,present_continuous,be|present_continuous|sleep|preposition_on,a1,2,vg_e31c02bfbd11377c
It is sleeping on the chair.,chair,,mat;floor;bed;sofa;rug,present_continuous,be|present_continuous|sleep|preposition_on,a1,2,vg_e31c02bfbd11377c
It is sleeping on the sofa.,sofa,,mat;floor;bed;chair;rug,present_continuous,be|present_continuous|sleep|preposition_on,a1,2,vg_e31c02bfbd11377c
It is sleeping on the rug.,rug,,mat;floor;bed;chair;sofa,present_continuous,be|present_continuous|sleep|preposition_on,a1,2,vg_e31c02bfbd11377c
Listen to the bird.,bird,,teacher;music;song;clock;dog,classroom_commands,imperative|listen|preposition_to|article_the,a1,1,vg_a007db590b375e9c
Listen to the song.,song,,bird;teacher;music;clock;dog,classroom_commands,imperative|listen|preposition_to|article_the,a1,1,vg_a007db590b375e9c
Listen to the clock.,clock,,bird;teacher;music;song;dog,classroom_commands,imperative|listen|preposition_to|article_the,a1,1,vg_a007db590b375e9c
Listen to the dog.,dog,,bird;teacher;music;song;clock,classroom_commands,imperative|listen|preposition_to|article_the,a1,1,vg_a007db590b375e9c
Listen to the music.,music,,teacher;bird;song;bell,classroom_commands,imperative|listen|preposition_to|article_the,a1,1,vg_074d1919bfba9277
Listen to the bell.,bell,,music;teacher;bird;song,classroom_commands,imperative|listen|preposition_to|article_the,a1,1,vg_074d1919bfba9277
Listen to the teacher.,teacher,,teacher;music;song;bird;mom;dad,classroom_commands,imperative|listen|preposition_to|article_the,a1,1,
Look at the bird.,bird,,board;clock;teacher;tree;sky;map;picture,classroom_commands,imperative|look|preposition_at|article_the,a1,1,vg_f35bf630e9f20b4a
Look at the tree.,tree,,bird;board;clock;teacher;sky;map;picture,classroom_commands,imperative|look|preposition_at|article_the,a1,1,vg_f35bf630e9f20b4a
Look at the sky.,sky,,bird;board;clock;teacher;tree;map;picture,classroom_commands,imperative|look|preposition_at|article_the,a1,1,vg_f35bf630e9f20b4a
Look at the picture.,picture,,bird;board;clock;teacher;tree;sky;map,classroom_commands,imperative|look|preposition_at|article_the,a1,1,vg_f35bf630e9f20b4a
Look at the board.,board,,clock;teacher;map;picture;book,classroom_commands,imperative|look|preposition_at|article_the,a1,1,vg_7ba60e35f821eda5
Look at the book.,book,,board;clock;teacher;map;picture,classroom_commands,imperative|look|preposition_at|article_the,a1,1,vg_7ba60e35f821eda5
Look at the clock.,clock,,clock;board;teacher;map;picture;book,classroom_commands,imperative|look|preposition_at|article_the,a1,1,
Look at the map.,map,,map;board;clock;picture;book,classroom_commands,imperative|look|preposition_at|article_the,a1,1,
Look at the teacher.,teacher,,teacher;board;clock;map;picture;book,classroom_commands,imperative|look|preposition_at|article_the,a1,1,
Look at this picture.,picture,,book;map;word;sentence;letter,classroom_commands,imperative|look|preposition_at|demonstrative_this,a1,1,vg_36cc1736652df8d6
Look at this book.,book,,picture;map;word;sentence;letter,classroom_commands,imperative|look|preposition_at|demonstrative_this,a1,1,vg_36cc1736652df8d6
Look at this map.,map,,picture;book;word;sentence;letter,classroom_commands,imperative|look|preposition_at|demonstrative_this,a1,1,vg_36cc1736652df8d6
Look at this word.,word,,picture;book;map;sentence;letter,classroom_commands,imperative|look|preposition_at|demonstrative_this,a1,1,vg_36cc1736652df8d6
Look at this sentence.,sentence,,picture;book;map;word;letter,classroom_commands,imperative|look|preposition_at|demonstrative_this,a1,1,vg_36cc1736652df8d6
Look at this letter.,letter,,picture;book;map;word;sentence,classroom_commands,imperative|look|preposition_at|demonstrative_this,a1,1,vg_36cc1736652df8d6
My bag is blue.,blue,,blue;red;green;yellow;black;white;pink;purple;orange;brown,be_adjective,be|color|possessive_my,a1,1,
My brother has a black hat.,hat,,cat;car;ball;bag;phone,possession_have,have|adjective|color|article_a|family|possessive_my,a1,2,vg_6b083229976fc8f7
My brother has a black cat.,cat,,hat;car;ball;bag;phone,possession_have,have|adjective|color|article_a|family|possessive_my,a1,2,vg_6b083229976fc8f7
My brother has a black car.,car,,hat;cat;ball;bag;phone,possession_have,have|adjective|color|article_a|family|possessive_my,a1,2,vg_6b083229976fc8f7
My brother has a black ball.,ball,,hat;cat;car;bag;phone,possession_have,have|adjective|color|article_a|family|possessive_my,a1,2,vg_6b083229976fc8f7
My brother has a black bag.,bag,,hat;cat;car;ball;phone,possession_have,have|adjective|color|article_a|family|possessive_my,a1,2,vg_6b083229976fc8f7
My brother has a black phone.,phone,,hat;cat;car;ball;bag,possession_have,have|adjective|color|article_a|family|possessive_my,a1,2,vg_6b083229976fc8f7
My father has a phone.,phone,,car;dog;book;hat;bag,possession_have,have|article_a|family|possessive_my,a1,1,vg_b2d8ef43d8500d78
My father has a car.,car,,phone;dog;book;hat;bag,possession_have,have|article_a|family|possessive_my,a1,1,vg_b2d8ef43d8500d78
My father has a dog.,dog,,phone;car;book;hat;bag,possession_have,have|article_a|family|possessive_my,a1,1,vg_b2d8ef43d8500d78
My father has a book.,book,,phone;car;dog;hat;bag,possession_have,have|article_a|family|possessive_my,a1,1,vg_b2d8ef43d8500d78
My father has a hat.,hat,,phone;car;dog;book;bag,possession_have,have|article_a|family|possessive_my,a1,1,vg_b2d8ef43d8500d78
My father has a bag.,bag,,phone;car;dog;book;hat,possession_have,have|article_a|family|possessive_my,a1,1,vg_b2d8ef43d8500d78
